timestamp,total_value,BTC/USDT_value,ETH/USDT_value,SOL/USDT_value,BNB/USDT_value,BTC/USDT_weight,ETH/USDT_weight,SOL/USDT_weight,BNB/USDT_weight
2025-01-02 01:00:00,14060.765709372354,6045.333282776441,4149.181138599496,2037.127352658332,1829.1239353380847,0.42994339054713493,0.2950892735403318,0.1448802572181729,0.13008707869436034
2025-01-02 02:00:00,14121.342626221322,6069.016850580642,4167.046090841095,2054.6434949855748,1830.6361898140103,0.4297761913453854,0.2950885196357664,0.14549916033978202,0.12963612867906624
2025-01-02 03:00:00,14086.070228938432,6054.7400512717,4154.858196175242,2045.6793515592797,1830.7926299322094,0.4298388374376296,0.2949621951791422,0.14522711574706157,0.12997185163616662
2025-01-02 04:00:00,14241.262656470206,6099.205051270904,4190.58810065844,2106.779777441956,1844.6897270989052,0.4282769862755016,0.2942567805779875,0.14793490073612164,0.12953133241038925
2025-01-02 05:00:00,14226.5648985527,6092.093735666364,4184.089525031777,2108.325319412007,1842.056318442552,0.42821958632376017,0.29410399171323737,0.14819637308416536,0.12948004887883713
2025-01-02 06:00:00,14226.14544979815,6090.724238647443,4181.612709415578,2115.949993130924,1837.8585086042067,0.42813594589909537,0.29393856010904973,0.14873670458366828,0.1291887894081867
2025-01-02 07:00:00,14264.793894183324,6106.46548846801,4193.481806031823,2121.616980354444,1843.229619329046,0.42807947550914216,0.2939742303421416,0.14873099436926068,0.12921529977945562
2025-01-02 08:00:00,14326.04616067147,6127.3680022980025,4215.405302674225,2130.787196043412,1852.485659655832,0.42770824089057724,0.2942476420498038,0.14873518988741977,0.12930892717219927
2025-01-02 09:00:00,14419.386281125779,6165.955444826047,4252.214215940719,2136.763291660942,1864.453328698071,0.4276156643987657,0.29489564486573505,0.1481868402719645,0.12930185046353482
2025-01-02 10:00:00,14406.564718499614,6162.927766679513,4253.268701797122,2132.641846407473,1857.7264036155052,0.42778607441131583,0.29523129107492624,0.14803264262360383,0.12894999189015408
2025-01-02 11:00:00,14428.809330397497,6164.520308815525,4256.17466863395,2148.4063745019916,1859.7079784460284,0.42723693741164015,0.29497753911456653,0.1488969966479421,0.1288885268258511
2025-01-02 12:00:00,14448.258546710964,6171.977662987431,4267.577829639227,2147.169940925951,1861.5331131583525,0.4271779635610435,0.2953697025729588,0.14861098546819249,0.12884134839780512
2025-01-02 13:00:00,14396.381522304058,6147.006806221749,4249.639308616947,2144.903146036543,1854.83226142882,0.4269827662387455,0.2951880166577314,0.14898904580386974,0.12884017129965342
2025-01-02 14:00:00,14484.870184847452,6197.881485614308,4285.6144423690785,2145.212254430553,1856.1620024335132,0.4278865745098551,0.2958683362486906,0.14810020573568194,0.12814488350577244
2025-01-02 15:00:00,14361.025656765545,6146.805428344605,4246.77012617046,2130.4780876494024,1836.972014601078,0.4280199461553651,0.2957149598970173,0.14835138788612387,0.12791370606149374
2025-01-02 16:00:00,14429.751068534393,6196.176783647989,4254.163788628719,2137.484544580299,1841.9259516773861,0.42940288811768984,0.2948189312777111,0.1481303824597024,0.12764779814489674
2025-01-02 17:00:00,14358.086514215744,6166.0867228092475,4230.768916372733,2123.059486193158,1838.1713888406052,0.42945045056695336,0.2946610547431865,0.14786507130258242,0.12802342338727776
2025-01-02 18:00:00,14419.703142443228,6201.912229515975,4248.891359346709,2127.0778953152903,1841.821658265253,0.43009985491734215,0.29465872614536986,0.1475119060568181,0.1277295128804698
2025-01-02 19:00:00,14415.48006677176,6201.7847751633535,4246.365497876724,2129.6537985987084,1837.675995132974,0.4302170129913819,0.2945698289760575,0.14773381037150768,0.12747934766105282
2025-01-02 20:00:00,14406.981986683058,6201.065932614566,4233.883328088152,2130.9932683060856,1841.0394576742572,0.4304208847034345,0.29387718621441306,0.14791392605861844,0.12778800302353419
2025-01-02 21:00:00,14399.305209141408,6195.089598020124,4235.354703701736,2128.1082566286573,1840.752650790892,0.43023531399884263,0.29413604630124224,0.14779242648996885,0.12783621320994634
2025-01-02 22:00:00,14363.437744523391,6175.866932557688,4218.691374877896,2128.726473416678,1840.1529636711284,0.42997136496187854,0.2937104229442867,0.1482045253566359,0.1281136867371989
2025-01-02 23:00:00,14405.50016048401,6180.566811810621,4237.157138828376,2146.3456518752573,1841.4305579697552,0.4290421535494232,0.29413467714584457,0.14899487195612526,0.12782829734860696
2025-01-03 00:00:00,14369.824625146546,6170.43610259247,4229.248494905361,2134.3934606401976,1835.7465670085176,0.4294023249103879,0.2943145518633795,0.14853302084877953,0.12775010237745307
2025-01-03 01:00:00,14397.663019951791,6180.6101462905135,4248.388639345401,2131.405412831433,1837.2588214844432,0.42927870569867027,0.2950748766281117,0.14803828995565488,0.12760812771756308
2025-01-03 02:00:00,14386.135921025445,6179.423546267603,4239.952752494186,2131.5084489627693,1835.2511733008866,0.4295401892621027,0.2947249195871605,0.14816406995345802,0.12757082119727878
2025-01-03 03:00:00,14422.78987297066,6185.506305246484,4254.923999362404,2143.666712460503,1838.6928559012692,0.42887030593426073,0.2950139353646437,0.1486305167960526,0.127485241905043
2025-01-03 04:00:00,14387.80702548587,6169.645248334451,4240.479995422387,2140.266520126391,1837.4152616026424,0.4288106754146645,0.29472733321422817,0.14875557590779648,0.12770641546331093
2025-01-03 05:00:00,14395.21446517915,6166.581882969183,4237.537244195219,2152.1156752301135,1838.9796627846342,0.4283772150728037,0.29437124778137036,0.14950216132145205,0.12774937582437387
2025-01-03 06:00:00,14346.641751671621,6152.189100199355,4221.1314061037565,2140.7817007830745,1832.539544585434,0.42882433441139794,0.2942243543240302,0.14921831449047218,0.1277329967740996
2025-01-03 07:00:00,14316.547866400593,6137.181987449889,4209.691460708141,2142.636351147135,1827.0380670954287,0.4286775027556188,0.29404375272532257,0.14966152253614667,0.12761722198291192
2025-01-03 08:00:00,14312.075588015312,6126.091546956494,4205.927191430054,2157.164445665613,1822.89240396315,0.42803655621315884,0.2938726228466838,0.15072338267078367,0.12736743826937366
2025-01-03 09:00:00,14380.16359164924,6153.134174224047,4222.3820753753025,2176.12309383157,1828.524248218321,0.42789041550245344,0.29362545484721037,0.15132811806781354,0.12715601158252263
2025-01-03 10:00:00,14377.424090326145,6148.941563294549,4225.312565139025,2175.4018409122127,1827.7681209803584,0.427680335828159,0.2938852285773519,0.15130678675437645,0.12712764884011266
2025-01-03 11:00:00,14464.887031304646,6166.087360081011,4249.357294957677,2210.228053304025,1839.214322961933,0.42627967620738944,0.29377051378011426,0.1527995378408894,0.12715027217160693
2025-01-03 12:00:00,14441.054747236536,6160.293285210819,4247.162493000748,2198.791042725649,1834.8079262993224,0.4265819493821712,0.2941033440658822,0.1522597262603975,0.1270549802915493
2025-01-03 13:00:00,14450.235253806564,6149.9777671813645,4269.257650131402,2193.845308421486,1837.1545280723103,0.42559706877860704,0.29544554639736886,0.15182073301149687,0.12713665181252717
2025-01-03 14:00:00,14603.070741779742,6182.556374255049,4324.851125397987,2249.278747080643,1846.3844950460632,0.4233737193757889,0.29616038995308586,0.15402779229476726,0.12643809837635805
2025-01-03 15:00:00,14677.037092750492,6214.760265532026,4371.371117714137,2239.593350734991,1851.3123587693378,0.4234342549016052,0.2978374374943368,0.15259165297341964,0.1261366546306384
2025-01-03 16:00:00,14733.112453432404,6236.864036635479,4394.851820214249,2243.096579200439,1858.3000173822356,0.4233229099654679,0.298297582001444,0.1522486566426675,0.12613085139042046
2025-01-03 17:00:00,14727.216631008947,6246.920185057348,4384.049470917852,2239.902459129001,1856.3445159047455,0.42417520849826584,0.297683505360205,0.15209272160856013,0.126048564532969
2025-01-03 18:00:00,14803.972444698458,6278.909953021919,4420.980998818813,2247.4240967165815,1856.657396141144,0.4241368306025521,0.29863477626250495,0.1518122318257503,0.1254161613091926
